ID	CITY	STATE	LAT_N	LONG_W
653	Nashville	OH	37.232611	-76.35444
654	Detroit	MI	29.345252	-92.107224
655	Oklahoma City	IL	65.844744	-117.821559
656	Las Vegas	NY	36.188665	-98.191435
657	Portland	MI	26.289128	-114.970629
658	Memphis	FL	43.019633	-106.110213
659	Louisville	TX	58.055014	-125.754105
660	Baltimore	CA	50.391095	-84.830907
661	New York	MI	23.160055	-113.342576
662	Los Angeles	GA	43.127344	-129.282859
663	Chicago	GA	69.545416	-113.568866
664	Houston	OH	54.549886	-97.373584
665	Phoenix	NY	59.216953	-94.792649
666	Philadelphia	PA	53.248449	-117.717193
667	San Antonio	MI	23.828358	-71.416578
668	San Diego	CA	22.22014	-84.751884
669	Dallas	NC	50.020051	-84.148152
670	San Jose	IL	32.985116	-99.469168
671	Austin	NY	27.881102	-87.958398
672	Jacksonville	GA	61.498977	-116.28828
673	Fort Worth	GA	76.011222	-77.774156
674	Columbus	OH	24.524197	-73.426188
675	Charlotte	OH	63.123895	-125.073257
676	San Francisco	TX	52.313137	-96.142009
677	Indianapolis	NY	60.81843	-75.876915
678	Seattle	PA	65.687547	-79.181153
679	Denver	IL	61.342084	-100.097285
680	Washington	FL	28.464959	-128.164268
681	Boston	TX	70.214021	-126.555486
682	El Paso	CA	71.663096	-105.644569
683	Nashville	NC	40.360447	-117.287618
684	Detroit	TX	43.945134	-108.589126
685	Oklahoma City	NC	21.134479	-100.22334
686	Las Vegas	IL	20.420309	-73.335862
687	Portland	MI	78.602457	-105.027246
688	Memphis	TX	67.022028	-73.580049
689	Louisville	CA	49.738739	-84.727956
690	Baltimore	PA	75.918747	-70.534255
691	New York	TX	49.532105	-124.528159
692	Los Angeles	MI	52.374501	-114.321829
693	Chicago	NY	37.420407	-127.340675
694	Houston	PA	53.966453	-101.198152
695	Phoenix	TX	30.316358	-128.851089
696	Philadelphia	NY	78.1275	-90.445319
697	San Antonio	FL	44.392486	-105.72556
698	San Diego	CA	48.634047	-127.475288
699	Dallas	IL	49.489202	-82.108138
700	San Jose	GA	30.114712	-81.3959
701	Austin	PA	35.911269	-109.315559
702	Jacksonville	FL	37.086529	-85.759759
703	Fort Worth	MI	25.416927	-115.376947
704	Columbus	NY	51.645298	-77.469352
705	Charlotte	NC	64.537952	-72.382098
706	San Francisco	OH	22.186023	-110.535436
707	Indianapolis	PA	59.663336	-112.401325
708	Seattle	NY	39.016205	-106.425545
709	Denver	OH	58.896688	-111.853649
710	Washington	MI	53.351278	-87.516739
711	Boston	OH	28.129654	-112.579832
712	El Paso	PA	28.588399	-125.443655
713	Nashville	FL	46.691452	-79.721023
714	Detroit	CA	45.9745	-103.027021
715	Oklahoma City	CA	63.816643	-118.316998
716	Las Vegas	OH	58.493882	-71.882035
717	Portland	OH	59.866239	-105.639638
718	Memphis	OH	73.334807	-87.78523
719	Louisville	TX	73.412007	-76.32109
720	Baltimore	GA	21.143174	-117.223164
721	New York	MI	25.794198	-85.177125
722	Los Angeles	CA	71.091584	-93.657128
723	Chicago	FL	32.938624	-78.406614
724	Houston	TX	37.827295	-87.680936
725	Phoenix	PA	78.708646	-107.012905
726	Philadelphia	FL	74.076797	-116.952056
727	San Antonio	OH	33.840671	-112.190091
728	San Diego	MI	29.49064	-77.535742
729	Dallas	TX	41.888807	-93.212359
730	San Jose	PA	29.920072	-126.850723
731	Austin	NY	27.142871	-89.98386
732	Jacksonville	OH	78.061633	-100.468983
733	Fort Worth	NC	25.633149	-120.175132
734	Columbus	CA	49.629142	-90.573564
735	Charlotte	NC	71.197195	-82.820441
736	San Francisco	IL	61.277152	-120.34596
737	Indianapolis	FL	64.498645	-116.689862
738	Seattle	PA	32.102735	-79.65996
739	Denver	TX	74.300713	-122.567365
740	Washington	GA	40.768778	-108.829541
741	Boston	CA	48.36992	-123.322811
742	El Paso	FL	38.291922	-116.752719
743	Nashville	PA	33.871313	-117.699076
744	Detroit	MI	33.511902	-70.765273
745	Oklahoma City	NC	70.825361	-77.331929
746	Las Vegas	GA	20.723193	-113.985408
747	Portland	FL	74.81259	-98.03425
748	Memphis	PA	24.854374	-125.72127
749	Louisville	NY	70.370586	-123.124711
750	Baltimore	NC	69.732299	-124.140505
751	New York	NY	68.107698	-108.077037
752	Los Angeles	FL	35.05942	-121.099141
753	Chicago	FL	60.369673	-120.994909
754	Houston	CA	23.338672	-86.87338
755	Phoenix	CA	56.984751	-83.31825
756	Philadelphia	NY	28.241335	-117.834849
757	San Antonio	NY	62.119115	-123.74531
758	San Diego	PA	22.844196	-94.541162
759	Dallas	MI	66.128758	-126.431684
760	San Jose	NY	45.870678	-89.294142
761	Austin	MI	50.797399	-98.902574
762	Jacksonville	OH	69.37881	-127.412344
763	Fort Worth	NC	35.572429	-95.354513
764	Columbus	IL	64.170951	-111.224979
765	Charlotte	GA	77.669635	-99.723916
766	San Francisco	IL	57.998073	-129.262065
767	Indianapolis	MI	25.668434	-121.854519
768	Seattle	FL	46.731556	-103.153649
769	Denver	FL	26.519721	-102.587412
770	Washington	MI	75.741453	-123.114619
771	Boston	OH	20.975347	-108.910747
772	El Paso	CA	44.822928	-78.503423
773	Nashville	NC	52.441012	-104.280417
774	Detroit	MI	55.541632	-74.911332
775	Oklahoma City	OH	28.255174	-127.933021
776	Las Vegas	OH	73.656568	-80.0831
777	Portland	FL	23.75803	-102.094414
778	Memphis	IL	53.099544	-122.60443
779	Louisville	TX	57.056463	-78.307634
780	Baltimore	NC	34.001776	-100.313032
781	New York	MI	25.784267	-86.579689
782	Los Angeles	GA	58.80423	-105.292216
783	Chicago	NY	71.301081	-114.310078
784	Houston	PA	26.725079	-114.836251
785	Phoenix	GA	40.13814	-125.758768
786	Philadelphia	MI	68.409092	-83.957632
787	San Antonio	IL	75.012768	-129.150187
788	San Diego	GA	49.667909	-125.972678
789	Dallas	MI	42.101223	-125.420374
790	San Jose	NY	76.835273	-98.080879
791	Austin	IL	49.367496	-107.806815
792	Jacksonville	OH	37.286296	-124.025317
793	Fort Worth	PA	40.730843	-86.575477
794	Columbus	PA	21.838465	-110.007689
795	Charlotte	FL	71.146822	-85.074301
796	San Francisco	CA	28.389405	-95.759011
797	Indianapolis	CA	64.632774	-111.986296
798	Seattle	MI	57.755202	-110.006619
799	Denver	OH	66.113379	-82.069897
800	Washington	TX	53.604395	-113.754363
801	Boston	NY	23.818393	-102.583773
802	El Paso	IL	68.12063	-101.470098
803	Nashville	IL	43.690083	-122.808906
804	Detroit	CA	76.395166	-94.078207
805	Oklahoma City	MI	63.303885	-96.228208
806	Las Vegas	PA	75.770225	-114.164067
807	Portland	CA	70.582275	-106.034185
808	Memphis	FL	79.714992	-82.006558
809	Louisville	NC	22.627671	-112.000242
810	Baltimore	OH	45.914873	-87.953414
811	New York	TX	27.807599	-96.401795
812	Los Angeles	NC	26.894986	-113.319024
813	Chicago	IL	51.923544	-87.707772
814	Houston	NC	32.447469	-113.3672
815	Phoenix	NY	32.424141	-79.723738
816	Philadelphia	NY	51.595524	-125.133166
817	San Antonio	GA	21.413356	-72.64946
818	San Diego	CA	37.99606	-73.351014
819	Dallas	NC	66.654654	-115.989136
820	San Jose	IL	42.162917	-73.470432
821	Austin	TX	78.737433	-81.24827
822	Jacksonville	CA	33.518291	-102.988046
823	Fort Worth	TX	34.917327	-125.913354
824	Columbus	IL	59.872881	-96.478712
825	Charlotte	GA	31.427314	-92.165967
826	San Francisco	PA	22.372549	-82.964156
827	Indianapolis	MI	64.819398	-129.235932
828	Seattle	GA	48.512416	-121.404651
829	Denver	MI	56.268252	-76.011272
830	Washington	NY	54.293886	-72.788545
831	Boston	GA	55.781583	-81.32218
832	El Paso	OH	75.613571	-84.896967
833	Nashville	PA	29.799987	-78.482522
834	Detroit	TX	40.246634	-88.881222
835	Oklahoma City	TX	77.816892	-71.413553
836	Las Vegas	NY	75.935152	-114.241586
837	Portland	FL	58.947177	-80.782393
838	Memphis	FL	59.912846	-84.245573
839	Louisville	IL	70.38301	-123.967315
840	Baltimore	GA	73.250643	-116.11144
841	New York	IL	37.374048	-99.515169
842	Los Angeles	OH	59.223753	-89.642532
843	Chicago	NY	33.087044	-110.4542
844	Houston	MI	71.025265	-80.374159
845	Phoenix	MI	60.861688	-80.89697
846	Philadelphia	IL	54.719342	-93.761055
847	San Antonio	PA	56.032543	-103.360383
848	San Diego	GA	29.927893	-74.755226
849	Dallas	PA	32.876029	-112.217514
850	San Jose	FL	26.03801	-70.41419
851	Austin	NC	42.223151	-72.626238
852	Jacksonville	MI	70.417355	-104.852591
853	Fort Worth	MI	37.141125	-118.787454
854	Columbus	NC	62.823796	-88.515368
855	Charlotte	CA	47.464118	-72.055867
856	San Francisco	GA	46.268779	-127.003923
857	Indianapolis	GA	66.729082	-75.001475
858	Seattle	PA	21.079311	-105.777551
859	Denver	OH	49.835231	-81.546375
860	Washington	GA	64.424486	-128.028102
861	Boston	OH	47.582568	-70.408377
862	El Paso	TX	42.721898	-106.606328
863	Nashville	NY	49.610007	-116.559908
864	Detroit	CA	36.678813	-95.78025
865	Oklahoma City	PA	48.765172	-115.2974
866	Las Vegas	NY	60.579429	-111.627288
867	Portland	CA	78.849076	-85.34298
868	Memphis	NY	26.213801	-122.018889
869	Louisville	FL	37.90942	-94.125915
870	Baltimore	NY	59.862047	-105.679742
871	New York	NY	55.752542	-75.801522
872	Los Angeles	OH	70.722221	-82.804539
873	Chicago	NY	70.968763	-77.695908
874	Houston	CA	76.800996	-101.10207
875	Phoenix	CA	40.344725	-99.346464
876	Philadelphia	FL	66.119017	-71.163282
877	San Antonio	FL	60.904841	-88.072555
878	San Diego	GA	35.557793	-74.043366
879	Dallas	MI	34.855455	-78.250049
880	San Jose	GA	38.537224	-93.339601
881	Austin	IL	56.272846	-123.477399
882	Jacksonville	GA	23.337148	-107.874663
883	Fort Worth	PA	77.451402	-99.800524
884	Columbus	MI	57.839368	-125.866977
885	Charlotte	OH	28.866084	-129.055769
886	San Francisco	GA	50.661931	-75.585952
887	Indianapolis	PA	36.814717	-92.957951
888	Seattle	CA	48.321042	-93.670943
889	Denver	CA	71.206044	-101.701214
890	Washington	IL	40.610963	-78.728748
891	Boston	NC	61.024864	-118.143681
892	El Paso	IL	47.431611	-116.334494
893	Nashville	TX	35.589327	-109.392308
894	Detroit	MI	58.512173	-94.044867
895	Oklahoma City	CA	40.303342	-124.947467
896	Las Vegas	IL	78.948539	-100.579909
897	Portland	GA	31.474915	-116.219816
898	Memphis	PA	53.59695	-123.053046
899	Louisville	IL	67.791634	-93.624358
900	Baltimore	TX	42.394421	-123.64352
901	New York	OH	28.278344	-77.877251
902	Los Angeles	CA	75.426245	-114.459408
903	Chicago	IL	37.02774	-119.726408
904	Houston	NC	44.810993	-83.948578
905	Phoenix	NY	77.346814	-76.435854
906	Philadelphia	PA	45.755414	-112.580642
907	San Antonio	IL	45.511131	-121.905303
908	San Diego	GA	76.406159	-93.044914
909	Dallas	FL	33.284124	-73.523787
910	San Jose	MI	78.788552	-115.03529
911	Austin	GA	76.59944	-116.615013
912	Jacksonville	PA	38.730073	-95.999313
913	Fort Worth	OH	52.164101	-117.094466
914	Columbus	GA	41.30462	-99.292836
915	Charlotte	FL	52.224057	-74.994437
916	San Francisco	FL	77.001115	-97.027572
917	Indianapolis	PA	43.953847	-122.011774
918	Seattle	FL	29.935543	-113.803128
919	Denver	FL	48.472017	-97.128881
920	Washington	NC	70.354914	-89.426143
921	Boston	NY	55.120914	-110.162241
922	El Paso	PA	21.457377	-76.495073
923	Nashville	GA	58.998723	-86.56742
924	Detroit	CA	61.108432	-88.731092
925	Oklahoma City	MI	41.384345	-127.736261
926	Las Vegas	OH	74.588533	-100.421525
927	Portland	OH	65.088698	-112.210611
928	Memphis	IL	39.537912	-83.871464
929	Louisville	PA	61.196509	-76.936087
930	Baltimore	IL	56.524073	-112.915197
931	New York	TX	21.287967	-86.632078
932	Los Angeles	CA	24.10555	-107.696765
933	Chicago	FL	75.668803	-111.388765
934	Houston	CA	66.356529	-101.273494
935	Phoenix	CA	48.932621	-72.391021
936	Philadelphia	OH	76.198298	-117.274777
937	San Antonio	GA	65.306873	-91.66782
938	San Diego	GA	71.829907	-95.39119
939	Dallas	FL	76.256873	-91.556212
940	San Jose	IL	67.23982	-111.126506
941	Austin	NY	29.260636	-92.876014
942	Jacksonville	FL	66.113985	-92.587034
943	Fort Worth	MI	63.885017	-94.456382
944	Columbus	MI	35.727219	-83.364077
945	Charlotte	NY	56.389181	-92.45635
946	San Francisco	MI	59.623837	-78.703973
947	Indianapolis	CA	38.056496	-113.520708
948	Seattle	FL	29.648208	-122.382997
949	Denver	MI	55.45349	-93.037329
950	Washington	MI	42.891911	-112.912149
951	Boston	PA	66.81838	-85.920782
952	El Paso	TX	39.601377	-108.330693
953	Nashville	TX	76.950764	-104.643665
954	Detroit	IL	36.628831	-121.316762
955	Oklahoma City	CA	50.25439	-91.017093
956	Las Vegas	OH	58.683451	-117.319527
957	Portland	GA	55.971836	-127.243511
958	Memphis	OH	29.410797	-79.628272
959	Louisville	MI	27.839523	-116.42254
960	Baltimore	OH	35.670838	-102.2187
961	New York	OH	27.714621	-80.652817
962	Los Angeles	OH	70.592044	-122.162048
963	Chicago	NC	50.328632	-89.334274
964	Houston	PA	79.351072	-107.112701
965	Phoenix	MI	53.560272	-74.901793
966	Philadelphia	IL	76.627651	-110.071207
967	San Antonio	IL	25.944977	-84.747759
968	San Diego	FL	72.311585	-77.012955
969	Dallas	NC	67.152361	-128.13039
970	San Jose	MI	53.638249	-101.881063
971	Austin	FL	27.143496	-83.367428
972	Jacksonville	TX	68.124926	-107.174377
973	Fort Worth	FL	39.708503	-93.188388
974	Columbus	NC	64.200676	-87.674973
975	Charlotte	IL	25.581297	-101.352611
976	San Francisco	NC	50.505981	-80.464542
977	Indianapolis	NC	37.168636	-107.88378
978	Seattle	PA	63.972782	-72.959214
979	Denver	GA	76.136327	-96.163311
980	Washington	PA	79.446594	-115.178491
981	Boston	IL	49.499423	-83.899066
982	El Paso	CA	68.668124	-104.56912
983	Nashville	OH	43.687494	-115.938934
984	Detroit	TX	31.641274	-112.561905
985	Oklahoma City	NC	32.340942	-104.832704
986	Las Vegas	PA	25.508094	-127.947198
987	Portland	FL	78.872	-102.789759
988	Memphis	TX	23.18113	-122.094554
989	Louisville	OH	21.43746	-119.929434
990	Baltimore	TX	32.536107	-79.797636
991	New York	GA	63.047784	-111.190143
992	Los Angeles	PA	44.619391	-116.635048
993	Chicago	PA	37.621331	-87.847127
994	Houston	MI	62.145065	-109.996436
995	Phoenix	NC	38.46093	-91.094329
996	Philadelphia	MI	72.878264	-84.146646
997	San Antonio	NY	42.116261	-91.137739
998	San Diego	NC	42.170589	-102.71564
999	Dallas	NC	77.683205	-75.433732
1000	San Jose	OH	38.875761	-116.797234
1001	Austin	PA	56.047426	-126.656145
1002	Jacksonville	NC	68.229646	-74.361435
1003	Fort Worth	GA	45.099811	-74.175289
1004	Columbus	MI	20.195993	-106.945395
1005	Charlotte	IL	75.47647	-108.965285
1006	San Francisco	PA	20.763687	-101.572698
1007	Indianapolis	GA	42.940445	-123.897231
1008	Seattle	CA	69.064666	-90.686845
1009	Denver	NC	44.944442	-77.491997
1010	Washington	OH	26.273595	-82.7257
1011	Boston	CA	45.817464	-110.30009
1012	El Paso	PA	62.442029	-77.110949
1013	Nashville	IL	79.506379	-81.75294
1014	Detroit	NC	65.77734	-118.059449
1015	Oklahoma City	TX	20.581602	-102.474804
1016	Las Vegas	CA	59.225168	-116.378094
1017	Portland	CA	32.708487	-78.552108
1018	Memphis	IL	24.85862	-86.783197
1019	Louisville	GA	73.900985	-123.853727
1020	Baltimore	OH	72.40901	-74.641847
1021	New York	IL	39.098907	-97.259833
1022	Los Angeles	FL	28.247595	-80.926516
1023	Chicago	IL	54.355627	-86.453075
1024	Houston	GA	45.583852	-126.153908
1025	Phoenix	PA	29.220744	-128.302048
1026	Philadelphia	OH	64.728389	-92.977349
1027	San Antonio	MI	24.848913	-78.190973
1028	San Diego	GA	56.659639	-111.971475
1029	Dallas	CA	74.715578	-99.212108
1030	San Jose	PA	58.145832	-127.113662
1031	Austin	NY	61.668654	-80.062397
1032	Jacksonville	PA	57.326033	-71.622852
1033	Fort Worth	IL	59.313348	-117.940204
1034	Columbus	PA	20.501702	-98.282714
1035	Charlotte	CA	38.187131	-114.456816
1036	San Francisco	NC	31.593522	-97.935465
1037	Indianapolis	IL	49.554392	-121.167934
1038	Seattle	GA	36.614838	-108.625202
1039	Denver	IL	35.919656	-78.099163
1040	Washington	PA	67.629306	-94.360754
1041	Boston	PA	54.725449	-124.771072
1042	El Paso	GA	49.440647	-104.615103
1043	Nashville	MI	44.778959	-107.017039
1044	Detroit	GA	76.303687	-83.476716
1045	Oklahoma City	TX	50.160699	-88.6154
1046	Las Vegas	IL	43.289818	-125.138596
1047	Portland	CA	29.463295	-77.526023
1048	Memphis	OH	66.762389	-86.98448
1049	Louisville	IL	79.575466	-90.668357
1050	Baltimore	NC	76.117261	-86.456544
1051	New York	PA	56.667901	-75.497904
1052	Los Angeles	GA	45.237271	-79.936058
1053	Chicago	PA	69.295663	-127.187104
1054	Houston	IL	43.241659	-123.794894
1055	Phoenix	CA	56.407347	-94.466763
1056	Philadelphia	NY	43.831437	-126.723838
1057	San Antonio	CA	52.550505	-98.523979
1058	San Diego	IL	29.006608	-111.737352
1059	Dallas	OH	43.853769	-103.006706
1060	San Jose	FL	44.492461	-97.426162
1061	Austin	GA	41.359863	-72.623081
1062	Jacksonville	NC	79.432884	-101.177392
1063	Fort Worth	OH	20.483848	-77.900319
1064	Columbus	PA	78.436215	-80.890805
1065	Charlotte	FL	63.036855	-129.519532
1066	San Francisco	OH	54.750656	-81.729353
1067	Indianapolis	NC	62.547871	-129.394909
1068	Seattle	TX	20.844541	-79.15377
1069	Denver	OH	31.09683	-89.649466
1070	Washington	GA	32.425836	-129.519678
1071	Boston	NY	21.584154	-91.359136
1072	El Paso	FL	49.91554	-103.690051
1073	Nashville	FL	47.538423	-82.857822
1074	Detroit	OH	69.328522	-128.586417
1075	Oklahoma City	FL	61.114907	-77.67748
1076	Las Vegas	NY	60.942654	-77.960972
1077	Portland	FL	34.272633	-89.337191
1078	Memphis	IL	54.14573	-114.000576
1079	Louisville	IL	77.043863	-83.064233
1080	Baltimore	IL	60.932784	-91.239582
1081	New York	PA	72.205513	-105.725545
1082	Los Angeles	FL	33.106677	-125.685868
1083	Chicago	MI	29.965453	-87.653956
1084	Houston	FL	40.665927	-106.09207
1085	Phoenix	TX	30.055288	-91.484087
1086	Philadelphia	TX	25.170191	-107.75638
1087	San Antonio	OH	24.665248	-117.132102
1088	San Diego	IL	28.48968	-77.142703
1089	Dallas	MI	47.634106	-125.465728
1090	San Jose	IL	29.340372	-75.888827
1091	Austin	IL	36.40728	-73.57544
1092	Jacksonville	OH	24.829065	-90.853555
1093	Fort Worth	CA	75.481489	-96.96681
1094	Columbus	OH	27.388739	-111.491284
1095	Charlotte	OH	54.004826	-97.056468
1096	San Francisco	FL	38.01613	-100.748123
1097	Indianapolis	NY	64.589609	-81.514179
1098	Seattle	IL	69.205812	-81.361407
1099	Denver	FL	43.558345	-91.173908
1100	Washington	MI	61.440318	-100.58614
1101	Boston	IL	63.640564	-100.134189
1102	El Paso	NC	42.780079	-113.830939
1103	Nashville	TX	27.421887	-110.679601
1104	Detroit	FL	35.616833	-78.196328
1105	Oklahoma City	CA	74.898573	-90.701325
1106	Las Vegas	PA	56.345339	-106.171906
1107	Portland	PA	57.597074	-103.775946
1108	Memphis	FL	67.379627	-85.955314
1109	Louisville	CA	44.605069	-88.637225
1110	Baltimore	FL	58.88138	-121.956575
1111	New York	OH	46.005402	-128.607141
1112	Los Angeles	TX	63.057207	-82.718435
1113	Chicago	TX	64.125437	-91.408132
1114	Houston	TX	44.333578	-73.559229
1115	Phoenix	GA	56.840697	-86.576871
1116	Philadelphia	GA	28.560276	-109.186414
1117	San Antonio	CA	51.209222	-105.942104
1118	San Diego	NC	52.135256	-115.383989
1119	Dallas	OH	69.000882	-93.396172
1120	San Jose	TX	44.471304	-101.517751
1121	Austin	NC	39.123276	-74.202663
1122	Jacksonville	TX	24.445004	-105.775624
1123	Fort Worth	TX	35.689454	-110.793726
1124	Columbus	MI	50.939721	-81.100873
1125	Charlotte	MI	46.895224	-117.862988
1126	San Francisco	GA	63.347022	-121.790477
1127	Indianapolis	OH	39.433495	-79.325139
1128	Seattle	TX	44.900848	-106.661584
1129	Denver	PA	42.363347	-126.198678
1130	Washington	OH	75.184119	-93.567444
1131	Boston	GA	33.936478	-116.424025
1132	El Paso	MI	77.942606	-123.300483
1133	Nashville	TX	65.647467	-90.131616
1134	Detroit	CA	70.914734	-89.587477
1135	Oklahoma City	IL	58.70814	-79.937537
1136	Las Vegas	CA	74.25006	-104.554925
1137	Portland	CA	20.931759	-105.291387
1138	Memphis	GA	60.554866	-94.719315
1139	Louisville	CA	42.814957	-92.176488
1140	Baltimore	NY	25.284628	-119.775749
1141	New York	NY	73.544258	-85.225794
1142	Los Angeles	NC	31.854589	-108.981101
1143	Chicago	NC	51.359748	-129.911468
1144	Houston	PA	62.279161	-92.494053
1145	Phoenix	PA	71.452675	-93.500136
1146	Philadelphia	PA	36.089778	-115.694231
1147	San Antonio	FL	55.249157	-73.48321
1148	San Diego	NY	44.694686	-107.844115
1149	Dallas	FL	37.572406	-88.333062
1150	San Jose	GA	77.741788	-80.973843
1151	Austin	CA	58.479906	-120.907883
1152	Jacksonville	OH	43.47822	-108.208729
1153	Fort Worth	FL	64.358182	-113.944334
1154	Columbus	PA	52.352066	-126.866701
1155	Charlotte	TX	55.125898	-108.232319
1156	San Francisco	NC	47.133334	-123.270551
1157	Indianapolis	NY	33.247428	-76.692046
1158	Seattle	IL	74.439766	-128.62107
1159	Denver	NY	53.653557	-85.717992
1160	Washington	TX	69.482762	-87.586476
1161	Boston	IL	25.803798	-99.95331
1162	El Paso	GA	43.381179	-79.140362
1163	Nashville	NC	51.613056	-80.524939
1164	Detroit	NY	67.096042	-115.901349
1165	Oklahoma City	PA	26.054112	-111.577788
1166	Las Vegas	MI	27.801437	-120.116975
1167	Portland	FL	48.148856	-108.652288
1168	Memphis	FL	59.43385	-91.227287
1169	Louisville	PA	54.685894	-71.061509
1170	Baltimore	MI	66.427677	-88.176372
1171	New York	NC	63.050824	-112.786503
1172	Los Angeles	IL	40.114306	-96.202701
1173	Chicago	OH	34.185855	-83.147521
1174	Houston	NY	59.430684	-106.956575
1175	Phoenix	OH	38.474869	-117.981888
1176	Philadelphia	MI	78.527898	-93.69982
1177	San Antonio	GA	34.4655	-115.604195
1178	San Diego	MI	41.016594	-122.588899
1179	Dallas	MI	45.586784	-115.149606
